block_id,study_rows,test_rows,thisN,thisTrialN,thisRepN,list_id,theme,study_word,language,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,problem,correct_resp,key_resp.keys,key_resp.rt,key_resp.duration,test_word,word_type,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,thisRow.t,notes,piloting,instructions.started,text_instr.started,key_resp_instr.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,start_set.started,text_start_set.started,key_resp_start_set.started,start_set.stopped,blocks_loop.key_resp_start_set.keys,blocks_loop.key_resp_start_set.rt,blocks_loop.key_resp_start_set.duration,study.started,text_study.started,study.stopped,text_study.stopped,timer.started,timer.stopped,distractor.started,text_problem.started,key_resp.started,text_dist_keys.started,distractor.stopped,distractor_loop.key_resp.keys,distractor_loop.key_resp.rt,distractor_loop.key_resp.duration,start_test.started,text_start_test.started,key_resp_start_test.started,start_test.stopped,blocks_loop.key_resp_start_test.keys,blocks_loop.key_resp_start_test.rt,blocks_loop.key_resp_start_test.duration,test.started,text_test.started,key_resp_test.started,text_test_keys.started,test.stopped,test_loop.key_resp_test.keys,test_loop.key_resp_test.corr,test_loop.key_resp_test.rt,test_loop.key_resp_test.duration,end.started,text.started,text.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.06675910000922158,0.07484040001872927,0.07484040001872927,11.849083300039638,space,11.76760550000472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,0,0,0,5,sweet,sugar,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,0,0,0,,,,,,,,,14.087171300023329,,,,,,,,,,11.852802200010046,11.857442400010768,11.857442400010768,14.070875000033993,space,2.2086729999864474,None,14.080386600049678,14.087171300023329,15.573551000037696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,1,1,0,5,sweet,candy,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,1,1,1,,,,,,,,,15.578656700032298,,,,,,,,,,,,,,,,,15.574613100034185,15.578656700032298,17.064534700009972,17.069464900007006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,2,2,0,5,sweet,sour,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,2,2,2,,,,,,,,,17.069464900007006,,,,,,,,,,,,,,,,,17.065635000006296,17.069464900007006,18.5555444000056,18.56036620005034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,3,3,0,5,sweet,bitter,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,3,3,3,,,,,,,,,18.56036620005034,,,,,,,,,,,,,,,,,18.557060900027864,18.56036620005034,20.0462344000116,20.051261999993585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,4,4,0,5,sweet,chocolate,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,4,4,4,,,,,,,,,20.051261999993585,,,,,,,,,,,,,,,,,20.04733120003948,20.06334530003369,21.549333800037857,21.554434100049548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,5,5,0,5,sweet,taste,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,5,5,5,,,,,,,,,21.554434100049548,,,,,,,,,,,,,,,,,21.550384400004987,21.560395100037567,23.046239500050433,23.05216780002229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,6,6,0,5,sweet,honey,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,6,6,6,,,,,,,,,23.05216780002229,,,,,,,,,,,,,,,,,23.04721819999395,23.06341080000857,24.54919620003784,24.55435650004074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,7,7,0,5,sweet,cake,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,7,7,7,,,,,,,,,24.55435650004074,,,,,,,,,,,,,,,,,24.550254000001587,24.560244699998293,26.04609730001539,26.051774699997623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,8,8,0,5,sweet,cookie,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,8,8,8,,,,,,,,,26.051774699997623,,,,,,,,,,,,,,,,,26.047106300015002,26.063330200035125,27.55092050001258,27.5541227000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,9,9,0,5,sweet,dessert,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,9,9,9,,,,,,,,,27.5541227000067,,,,,,,,,,,,,,,,,27.552030900027603,27.56022700003814,29.04609530000016,29.051380900025833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,10,10,0,5,sweet,pie,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,10,10,10,,,,,,,,,29.051380900025833,,,,,,,,,,,,,,,,,29.04702970001381,29.063297800021246,30.549198000051547,30.55420300003607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,11,11,0,5,sweet,waffle,EN,space,2.2086729999864474,None,,,,,,,,,,,,,,,0,0,0,4,0,11,11,11,,,,,,,,,30.55420300003607,,,,,,,,,,,,,,,,,30.550333800027147,30.560214600001927,32.04603320005117,32.27482360001886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,0,0,0,,,,,space,2.2086729999864474,None,35 - 26 = 7,left,left,3.343494999979157,None,,,,,,,,,,0,0,0,4,,,,,0,0,0,17,,,,,32.27482360001886,,,,,,,,,,,,,,,,,,,,,32.04718300001696,32.04721900000004,32.269816100015305,32.27482360001886,32.27482360001886,32.27482360001886,35.62212010001531,left,3.343494999979157,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,1,1,0,,,,,space,2.2086729999864474,None,30 + 44 = 73,left,left,2.2905341999721713,None,,,,,,,,,,0,0,0,4,,,,,0,1,1,25,,,,,35.631901500048116,,,,,,,,,,,,,,,,,,,,,,,35.62484320002841,35.631901500048116,35.631901500048116,35.631901500048116,37.925740500038955,left,2.2905341999721713,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,2,2,0,,,,,space,2.2086729999864474,None,50 - 18 = 32,right,right,1.443228799966164,None,,,,,,,,,,0,0,0,4,,,,,0,2,2,8,,,,,37.93485670001246,,,,,,,,,,,,,,,,,,,,,,,37.92771660001017,37.93485670001246,37.93485670001246,37.93485670001246,39.3793611000292,right,1.443228799966164,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,3,3,0,,,,,space,2.2086729999864474,None,44 - 29 = 15,right,right,1.6288247000193223,None,,,,,,,,,,0,0,0,4,,,,,0,3,3,21,,,,,39.38951130001806,,,,,,,,,,,,,,,,,,,,,,,39.38202860002639,39.38951130001806,39.38951130001806,39.38951130001806,41.02175030001672,right,1.6288247000193223,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,4,4,0,,,,,space,2.2086729999864474,None,50 + 45 = 94,left,left,1.5351030999445356,None,,,,,,,,,,0,0,0,4,,,,,0,4,4,6,,,,,41.02698150003562,,,,,,,,,,,,,,,,,,,,,,,41.023250000027474,41.02698150003562,41.02698150003562,41.02698150003562,42.567550000036135,left,1.5351030999445356,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,5,5,0,,,,,space,2.2086729999864474,None,13 + 14 = 26,left,left,1.3264261000440456,None,,,,,,,,,,0,0,0,4,,,,,0,5,5,29,,,,,42.572137400042266,,,,,,,,,,,,,,,,,,,,,,,42.568860100000165,42.572137400042266,42.572137400042266,42.572137400042266,43.90056900004856,left,1.3264261000440456,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,6,6,0,,,,,space,2.2086729999864474,None,19 + 33 = 53,left,left,1.4646846000105143,None,,,,,,,,,,0,0,0,4,,,,,0,6,6,4,,,,,43.905543600034434,,,,,,,,,,,,,,,,,,,,,,,43.901872600021306,43.905543600034434,43.905543600034434,43.905543600034434,45.3732285000151,left,1.4646846000105143,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,7,7,0,,,,,space,2.2086729999864474,None,39 - 15 = 26,left,None,,,,,,,,,,,,0,0,0,4,,,,,0,7,7,11,,,,,45.37815520004369,,,,,,,,,,,,,,,,,,,,,,,45.37467140000081,45.37815520004369,45.37815520004369,45.37815520004369,47.05466110003181,None,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,0,0,0,5,,,EN,space,2.2086729999864474,None,,left,,,,pen,distractor,space,1.812070100044366,None,left,1,3.5394710999680683,None,0,0,0,4,,,,,,,,,0,0,0,2,48.886622600024566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05590540001867,47.062285000050906,47.062285000050906,48.87621509999735,space,1.812070100044366,None,48.88313020003261,48.886622600024566,48.886622600024566,48.886622600024566,52.42760440002894,left,1,3.5394710999680683,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,1,1,0,5,,,EN,space,2.2086729999864474,None,,left,,,,sweet,critical_lure,space,1.812070100044366,None,right,0,4.065644400019664,None,0,0,0,4,,,,,,,,,0,1,1,4,52.432630600000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.428657400014345,52.432630600000266,52.432630600000266,52.432630600000266,56.501078000001144,right,0,4.065644400019664,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,2,2,0,5,,,EN,space,2.2086729999864474,None,,left,,,,phone,distractor,space,1.812070100044366,None,left,1,3.153169199998956,None,0,0,0,4,,,,,,,,,0,2,2,3,56.50531190005131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.502186900004745,56.50531190005131,56.50531190005131,56.50531190005131,59.663881900021806,left,1,3.153169199998956,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,3,3,0,5,,,EN,space,2.2086729999864474,None,,right,,,,sugar,old,space,1.812070100044366,None,right,1,1.2133681999985129,None,0,0,0,4,,,,,,,,,0,3,3,0,59.66875120002078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.66493290005019,59.66875120002078,59.66875120002078,59.66875120002078,60.888042100006714,right,1,1.2133681999985129,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,4,4,0,5,,,EN,space,2.2086729999864474,None,,right,,,,honey,old,space,1.812070100044366,None,right,1,4.173148999980185,None,0,0,0,4,,,,,,,,,0,4,4,1,60.89315210003406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.88909040001454,60.89315210003406,60.89315210003406,60.89315210003406,65.06994800001848,right,1,4.173148999980185,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
5,48:60,20:25,0,0,0,,,,,space,2.2086729999864474,None,,,,,,,,space,1.812070100044366,None,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,0,0,0,6,cold,snow,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,0,0,0,,,,,,,,,66.27412300003925,,,,,,,,,,65.07099640002707,65.07615530001931,65.07615530001931,66.25864920002641,space,1.1820640999940224,None,66.26826500002062,66.27412300003925,67.76063540001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,1,1,0,6,cold,ice,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,1,1,1,,,,,,,,,67.76571230002446,,,,,,,,,,,,,,,,,67.76152699999511,67.76571230002446,69.25146330002462,69.25663080002414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,2,2,0,6,cold,winter,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,2,2,2,,,,,,,,,69.25663080002414,,,,,,,,,,,,,,,,,69.25247200002195,69.25663080002414,70.74249890004285,70.74740660004318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,3,3,0,6,cold,storm,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,3,3,3,,,,,,,,,70.74740660004318,,,,,,,,,,,,,,,,,70.74351450003451,70.74740660004318,72.23506740003359,72.24352070002351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,4,4,0,6,cold,shiver,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,4,4,4,,,,,,,,,72.24352070002351,,,,,,,,,,,,,,,,,72.23702400003094,72.25047660002019,73.73644260002766,73.74125110002933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,5,5,0,6,cold,arctic,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,5,5,5,,,,,,,,,73.74125110002933,,,,,,,,,,,,,,,,,73.73749030003091,73.74732040002709,75.23399110004539,75.23827279999387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,6,6,0,6,cold,weather,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,6,6,6,,,,,,,,,75.23827279999387,,,,,,,,,,,,,,,,,75.23506130004534,75.25044940004591,76.73640720004914,76.74092710000696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,7,7,0,6,cold,freeze,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,7,7,7,,,,,,,,,76.74092710000696,,,,,,,,,,,,,,,,,76.73810600000434,76.75367380003445,78.23929580004187,78.24427160003688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,8,8,0,6,cold,chill,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,8,8,8,,,,,,,,,78.24427160003688,,,,,,,,,,,,,,,,,78.24044180003693,78.2512732000323,79.73616130003938,79.74114420003025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,9,9,0,6,cold,frost,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,9,9,9,,,,,,,,,79.74114420003025,,,,,,,,,,,,,,,,,79.7371695000329,79.74720720003825,81.23311900004046,81.23814890003996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,10,10,0,6,cold,coat,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,10,10,10,,,,,,,,,81.23814890003996,,,,,,,,,,,,,,,,,81.23404930002289,81.25035490002483,82.73608040000545,82.74108659999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,11,11,0,6,cold,gloves,EN,space,1.1820640999940224,None,,,,,,,,,,,,,,,0,1,1,5,0,11,11,11,,,,,,,,,82.74108659999911,,,,,,,,,,,,,,,,,82.73707630002173,82.74768590001622,84.23330790002365,84.46191760001238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,0,0,0,,,,,space,1.1820640999940224,None,44 - 29 = 15,right,right,2.356588499969803,None,,,,,,,,,,0,1,1,5,,,,,0,0,0,21,,,,,84.46191760001238,,,,,,,,,,,,,,,,,,,,,84.23446200002218,84.23449530004291,84.45389520004392,84.46191760001238,84.46191760001238,84.46191760001238,86.82186890003504,right,2.356588499969803,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,1,1,0,,,,,space,1.1820640999940224,None,38 - 18 = 19,left,right,0.5016033999854699,None,,,,,,,,,,0,1,1,5,,,,,0,1,1,26,,,,,86.82850330002839,,,,,,,,,,,,,,,,,,,,,,,86.82318290002877,86.82850330002839,86.82850330002839,86.82850330002839,87.3303974000155,right,0.5016033999854699,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,2,2,0,,,,,space,1.1820640999940224,None,13 + 14 = 26,left,left,1.547144699958153,None,,,,,,,,,,0,1,1,5,,,,,0,2,2,29,,,,,87.3350933000329,,,,,,,,,,,,,,,,,,,,,,,87.33172440005,87.3350933000329,87.3350933000329,87.3350933000329,88.88866520003648,left,1.547144699958153,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,3,3,0,,,,,space,1.1820640999940224,None,17 + 48 = 65,right,right,1.8218594000209123,None,,,,,,,,,,0,1,1,5,,,,,0,3,3,5,,,,,88.89251350000268,,,,,,,,,,,,,,,,,,,,,,,88.88999070000136,88.89251350000268,88.89251350000268,88.89251350000268,90.71788549999474,right,1.8218594000209123,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
