block_id,study_rows,test_rows,thisN,thisTrialN,thisRepN,list_id,theme,study_word,language,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,problem,correct_resp,key_resp.keys,key_resp.rt,key_resp.duration,test_word,word_type,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,thisRow.t,notes,piloting,instructions.started,text_instr.started,key_resp_instr.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,start_set.started,text_start_set.started,key_resp_start_set.started,start_set.stopped,blocks_loop.key_resp_start_set.keys,blocks_loop.key_resp_start_set.rt,blocks_loop.key_resp_start_set.duration,study.started,text_study.started,study.stopped,text_study.stopped,timer.started,timer.stopped,distractor.started,text_problem.started,key_resp.started,text_dist_keys.started,distractor.stopped,distractor_loop.key_resp.keys,distractor_loop.key_resp.rt,distractor_loop.key_resp.duration,start_test.started,text_start_test.started,key_resp_start_test.started,start_test.stopped,blocks_loop.key_resp_start_test.keys,blocks_loop.key_resp_start_test.rt,blocks_loop.key_resp_start_test.duration,test.started,text_test.started,key_resp_test.started,text_test_keys.started,test.stopped,test_loop.key_resp_test.keys,test_loop.key_resp_test.corr,test_loop.key_resp_test.rt,test_loop.key_resp_test.duration,end.started,text.started,text.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
6,60:72,25:30,4,4,0,,,,,space,1.1820640999940224,None,50 - 18 = 32,right,right,1.18326950003393,None,,,,,,,,,,0,1,1,5,,,,,0,4,4,8,,,,,90.72283030004473,,,,,,,,,,,,,,,,,,,,,,,90.71921120001934,90.72283030004473,90.72283030004473,90.72283030004473,91.90723120002076,right,1.18326950003393,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,5,5,0,,,,,space,1.1820640999940224,None,11 + 17 = 28,right,right,1.6060591000132263,None,,,,,,,,,,0,1,1,5,,,,,0,5,5,30,,,,,91.91611190000549,,,,,,,,,,,,,,,,,,,,,,,91.90864949999377,91.91611190000549,91.91611190000549,91.91611190000549,93.52389310003491,right,1.6060591000132263,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,6,6,0,,,,,space,1.1820640999940224,None,46 - 24 = 25,left,left,1.0812102000345476,None,,,,,,,,,,0,1,1,5,,,,,0,6,6,2,,,,,93.5289282000158,,,,,,,,,,,,,,,,,,,,,,,93.52532300003804,93.5289282000158,93.5289282000158,93.5289282000158,94.61488940002164,left,1.0812102000345476,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,7,7,0,,,,,space,1.1820640999940224,None,20 + 20 = 40,right,right,1.1665324000059627,None,,,,,,,,,,0,1,1,5,,,,,0,7,7,39,,,,,94.61972700001206,,,,,,,,,,,,,,,,,,,,,,,94.6164204000379,94.61972700001206,94.61972700001206,94.61972700001206,95.7905872000265,right,1.1665324000059627,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,8,8,0,,,,,space,1.1820640999940224,None,11 + 10 = 21,right,left,0.8787155000027269,None,,,,,,,,,,0,1,1,5,,,,,0,8,8,19,,,,,95.79549460002454,,,,,,,,,,,,,,,,,,,,,,,95.79195179999806,95.79549460002454,95.79549460002454,95.79549460002454,96.67554349999409,left,0.8787155000027269,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,9,9,0,,,,,space,1.1820640999940224,None,35 - 26 = 7,left,left,1.0897334999754094,None,,,,,,,,,,0,1,1,5,,,,,0,9,9,17,,,,,96.68048320000526,,,,,,,,,,,,,,,,,,,,,,,96.67721970001003,96.68048320000526,96.68048320000526,96.68048320000526,97.77247379999608,left,1.0897334999754094,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,10,10,0,,,,,space,1.1820640999940224,None,19 - 15 = 3,left,left,0.9847722999984398,None,,,,,,,,,,0,1,1,5,,,,,0,10,10,7,,,,,97.7773453000118,,,,,,,,,,,,,,,,,,,,,,,97.77392000000691,97.7773453000118,97.7773453000118,97.7773453000118,98.76687280001352,left,0.9847722999984398,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,11,11,0,,,,,space,1.1820640999940224,None,18 + 6 = 24,right,None,,,,,,,,,,,,0,1,1,5,,,,,0,11,11,18,,,,,98.7711827000021,,,,,,,,,,,,,,,,,,,,,,,98.7682987000444,98.7711827000021,98.7711827000021,98.7711827000021,99.24182110000402,None,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,0,0,0,6,,,EN,space,1.1820640999940224,None,,right,,,,snow,old,space,5.840841500030365,None,right,1,4.121989199949894,None,0,1,1,5,,,,,,,,,0,0,0,0,105.1041728000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24313350004377,99.24932510004146,99.24932510004146,105.09334600000875,space,5.840841500030365,None,105.10014330002014,105.1041728000273,105.1041728000273,105.1041728000273,109.22664619999705,right,1,4.121989199949894,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,1,1,0,6,,,EN,space,1.1820640999940224,None,,left,,,,table,distractor,space,5.840841500030365,None,left,1,1.4745628000237048,None,0,1,1,5,,,,,,,,,0,1,1,3,109.23164380004164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.22768760001054,109.23164380004164,109.23164380004164,109.23164380004164,110.7114961000043,left,1,1.4745628000237048,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,2,2,0,6,,,EN,space,1.1820640999940224,None,,left,,,,cold,critical_lure,space,5.840841500030365,None,right,0,1.0856639999547042,None,0,1,1,5,,,,,,,,,0,2,2,4,110.71640850004042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7125398000353,110.71640850004042,110.71640850004042,110.71640850004042,111.80267460003961,right,0,1.0856639999547042,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,3,3,0,6,,,EN,space,1.1820640999940224,None,,right,,,,gloves,old,space,5.840841500030365,None,left,0,1.2349319000495598,None,0,1,1,5,,,,,,,,,0,3,3,1,111.80747510003857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8038684000494,111.80747510003857,111.80747510003857,111.80747510003857,113.04567820002558,left,0,1.2349319000495598,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,4,4,0,6,,,EN,space,1.1820640999940224,None,,left,,,,cup,distractor,space,5.840841500030365,None,left,1,1.3605739999911748,None,0,1,1,5,,,,,,,,,0,4,4,2,113.04971920000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.04663820000133,113.04971920000389,113.04971920000389,113.04971920000389,114.41466040001251,left,1,1.3605739999911748,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
6,60:72,25:30,1,1,0,,,,,space,1.1820640999940224,None,,,,,,,,space,5.840841500030365,None,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,0,0,0,1,uyku,yatak,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,115.34001520002494,,,,,,,,,,114.41560920001939,114.4197567999945,114.4197567999945,115.32341830001678,space,0.9023555000312626,None,115.33256540005095,115.34001520002494,116.82643240003381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,1,1,0,1,uyku,rüya,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,1,1,1,,,,,,,,,116.83125129999826,,,,,,,,,,,,,,,,,116.82847440004116,116.83125129999826,118.31792640005006,118.32204240001738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,2,2,0,1,uyku,yastık,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,2,2,2,,,,,,,,,118.32204240001738,,,,,,,,,,,,,,,,,118.31986040004995,118.32204240001738,119.80819070001598,119.81330400001025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,3,3,0,1,uyku,gece,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,3,3,3,,,,,,,,,119.81330400001025,,,,,,,,,,,,,,,,,119.80911670002388,119.81330400001025,121.29958330001682,121.30414490000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,4,4,0,1,uyku,yorgan,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,4,4,4,,,,,,,,,121.30414490000112,,,,,,,,,,,,,,,,,121.30063500005053,121.31621469999664,122.8020586000057,122.80707490001805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,5,5,0,1,uyku,battaniye,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,5,5,5,,,,,,,,,122.80707490001805,,,,,,,,,,,,,,,,,122.80320110003231,122.81519829999888,124.29932270001154,124.30409039999358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,6,6,0,1,uyku,dinlenmek,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,6,6,6,,,,,,,,,124.30409039999358,,,,,,,,,,,,,,,,,124.3004087000154,124.31617350003216,125.80196200002683,125.807055900048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,7,7,0,1,uyku,horlamak,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,7,7,7,,,,,,,,,125.807055900048,,,,,,,,,,,,,,,,,125.80308680003509,125.81428220000817,127.29899770003976,127.30380560003687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,8,8,0,1,uyku,pijama,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,8,8,8,,,,,,,,,127.30380560003687,,,,,,,,,,,,,,,,,127.3010123000131,127.31648189999396,128.80197540001245,128.8069428000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,9,9,0,1,uyku,yorgun,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,9,9,9,,,,,,,,,128.8069428000017,,,,,,,,,,,,,,,,,128.80311150004854,128.81365180003922,130.29894240002614,130.30394490004983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,10,10,0,1,uyku,karanlık,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,10,10,10,,,,,,,,,130.30394490004983,,,,,,,,,,,,,,,,,130.3000006999937,130.31620980001753,131.80187960003968,131.80686230002902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,11,11,0,1,uyku,lamba,TR,space,0.9023555000312626,None,,,,,,,,,,,,,,,0,2,2,0,0,11,11,11,,,,,,,,,131.80686230002902,,,,,,,,,,,,,,,,,131.80287750001298,131.81332030001795,133.298851700034,133.5156364000286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,0,0,0,,,,,space,0.9023555000312626,None,5 + 32 = 42,left,left,1.454496999969706,None,,,,,,,,,,0,2,2,0,,,,,0,0,0,15,,,,,133.5156364000286,,,,,,,,,,,,,,,,,,,,,133.29992550000316,133.29995990003226,133.50843470002292,133.5156364000286,133.5156364000286,133.5156364000286,134.97235830000136,left,1.454496999969706,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,1,1,0,,,,,space,0.9023555000312626,None,38 - 18 = 19,left,left,0.8974481000332162,None,,,,,,,,,,0,2,2,0,,,,,0,1,1,26,,,,,134.97667590004858,,,,,,,,,,,,,,,,,,,,,,,134.97363690001657,134.97667590004858,134.97667590004858,134.97667590004858,135.8749485000153,left,0.8974481000332162,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,2,2,0,,,,,space,0.9023555000312626,None,44 + 5 = 49,right,right,0.7785802000435069,None,,,,,,,,,,0,2,2,0,,,,,0,2,2,16,,,,,135.87964480003575,,,,,,,,,,,,,,,,,,,,,,,135.8763397000148,135.87964480003575,135.87964480003575,135.87964480003575,136.66257879999466,right,0.7785802000435069,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,3,3,0,,,,,space,0.9023555000312626,None,32 + 41 = 70,left,left,1.5026105999713764,None,,,,,,,,,,0,2,2,0,,,,,0,3,3,34,,,,,136.66754380002385,,,,,,,,,,,,,,,,,,,,,,,136.6638726000092,136.66754380002385,136.66754380002385,136.66754380002385,138.17227670003194,left,1.5026105999713764,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,4,4,0,,,,,space,0.9023555000312626,None,25 + 28 = 50,left,left,1.1135118000092916,None,,,,,,,,,,0,2,2,0,,,,,0,4,4,3,,,,,138.17660880001495,,,,,,,,,,,,,,,,,,,,,,,138.17356880003354,138.17660880001495,138.17660880001495,138.17660880001495,139.29306390002603,left,1.1135118000092916,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,5,5,0,,,,,space,0.9023555000312626,None,24 + 33 = 60,left,left,1.1042958000325598,None,,,,,,,,,,0,2,2,0,,,,,0,5,5,10,,,,,139.29778490000172,,,,,,,,,,,,,,,,,,,,,,,139.29436040000292,139.29778490000172,139.29778490000172,139.29778490000172,140.40800990001298,left,1.1042958000325598,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,6,6,0,,,,,space,0.9023555000312626,None,17 - 7 = 11,left,left,1.0214055000105873,None,,,,,,,,,,0,2,2,0,,,,,0,6,6,22,,,,,140.41286310000578,,,,,,,,,,,,,,,,,,,,,,,140.40928060002625,140.41286310000578,140.41286310000578,140.41286310000578,141.4382806000067,left,1.0214055000105873,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,7,7,0,,,,,space,0.9023555000312626,None,40 - 22 = 19,left,left,1.0629154999624006,None,,,,,,,,,,0,2,2,0,,,,,0,7,7,24,,,,,141.44316860003164,,,,,,,,,,,,,,,,,,,,,,,141.43955800001277,141.44316860003164,141.44316860003164,141.44316860003164,142.5112210000516,left,1.0629154999624006,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,8,8,0,,,,,space,0.9023555000312626,None,19 + 11 = 30,right,right,1.1504309000447392,None,,,,,,,,,,0,2,2,0,,,,,0,8,8,33,,,,,142.515854199999,,,,,,,,,,,,,,,,,,,,,,,142.5125107000349,142.515854199999,142.515854199999,142.515854199999,143.66914840001846,right,1.1504309000447392,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,9,9,0,,,,,space,0.9023555000312626,None,5 + 6 = 6,left,left,0.880834000010509,None,,,,,,,,,,0,2,2,0,,,,,0,9,9,13,,,,,143.67351460002828,,,,,,,,,,,,,,,,,,,,,,,143.67046660004416,143.67351460002828,143.67351460002828,143.67351460002828,144.55946650000988,left,0.880834000010509,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,10,10,0,,,,,space,0.9023555000312626,None,8 + 39 = 46,left,left,2.42960510001285,None,,,,,,,,,,0,2,2,0,,,,,0,10,10,0,,,,,144.56446280004457,,,,,,,,,,,,,,,,,,,,,,,144.5607368000201,144.56446280004457,144.56446280004457,144.56446280004457,146.99567740003113,left,2.42960510001285,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,11,11,0,,,,,space,0.9023555000312626,None,13 + 14 = 26,left,None,,,,,,,,,,,,0,2,2,0,,,,,0,11,11,29,,,,,147.00073369999882,,,,,,,,,,,,,,,,,,,,,,,146.99698799999896,147.00073369999882,147.00073369999882,147.00073369999882,148.30740580003476,None,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,0,0,0,1,,,TR,space,0.9023555000312626,None,,right,,,,lamba,old,space,1.0309729000437073,None,right,1,1.4047644000384025,None,0,2,2,0,,,,,,,,,0,0,0,1,149.35756970004877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.30875950003974,148.31515830004355,148.31515830004355,149.34796820004703,space,1.0309729000437073,None,149.35460030002287,149.35756970004877,149.35756970004877,149.35756970004877,150.76552790001733,right,1,1.4047644000384025,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,1,1,0,1,,,TR,space,0.9023555000312626,None,,left,,,,araba,distractor,space,1.0309729000437073,None,left,1,0.6558893999899738,None,0,2,2,0,,,,,,,,,0,1,1,3,150.7703560999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.76657070004148,150.7703560999944,150.7703560999944,150.7703560999944,151.43225140002323,left,1,0.6558893999899738,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,2,2,0,1,,,TR,space,0.9023555000312626,None,,left,,,,sandalye,distractor,space,1.0309729000437073,None,right,0,1.1172172999940813,None,0,2,2,0,,,,,,,,,0,2,2,2,151.43694310000865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.43334780004807,151.43694310000865,151.43694310000865,151.43694310000865,152.5592877000454,right,0,1.1172172999940813,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,3,3,0,1,,,TR,space,0.9023555000312626,None,,left,,,,uyku,critical_lure,space,1.0309729000437073,None,right,0,0.67006879998371,None,0,2,2,0,,,,,,,,,0,3,3,4,152.56433940003626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.56022360001225,152.56433940003626,152.56433940003626,152.56433940003626,153.23798980005085,right,0,0.67006879998371,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,4,4,0,1,,,TR,space,0.9023555000312626,None,,right,,,,yatak,old,space,1.0309729000437073,None,right,1,0.9505307999788783,None,0,2,2,0,,,,,,,,,0,4,4,0,153.24353890004568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.23903480003355,153.24353890004568,153.24353890004568,153.24353890004568,154.195614700031,right,1,0.9505307999788783,None,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
1,0:12,0:5,2,2,0,,,,,space,0.9023555000312626,None,,,,,,,,space,1.0309729000437073,None,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
4,36:48,15:20,0,0,0,4,sleep,bed,EN,space,0.7376001000520773,None,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,154.95748800004367,,,,,,,,,,154.19655220001005,154.20071150001604,154.20071150001604,154.9418871999951,space,0.7376001000520773,None,154.95089180005016,154.95748800004367,156.4443224000279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-05-09_22h58.25.245,false_memory_experiment,,2026.1.3,165.0840607711841,2026-05-09 22h58.25.410205 +0300,
